education,skills,sector_interest,location,category,district_type,prev_internship,internship_id,required_skills,internship_sector,internship_location,skill_overlap,sector_match,location_score,social_weight,edu_level,label
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-034,"[""Excel"", ""Tally"", ""Taxation""]",finance,Chennai,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-008,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-031,"[""Equity Research"", ""Financial Modeling"", ""Accounting""]",finance,Mumbai,0.3333333333333333,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-029,"[""Accounting"", ""Equity Research""]",finance,Hyderabad,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.45,2,0
Diploma,"[""Cloud"", ""Web Dev"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,General,Urban,1,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,1.0,1,0.3,0.45,2,1
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-032,"[""Pharmacology"", ""Nutrition"", ""First Aid""]",health,Remote,0.0,0,0.9,0.85,1,0
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,1.0,1,0.3,0.85,1,1
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-029,"[""Accounting"", ""Equity Research""]",finance,Hyderabad,0.0,0,0.3,0.85,1,0
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.6666666666666666,1,0.3,0.85,1,1
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,1.0,1,0.3,0.85,1,1
High School,"[""Survey Methods"", ""Report Writing"", ""Policy Analysis"", ""Documentation"", ""Community Outreach"", ""Compliance"", ""Machine Learning"", ""Web Dev""]",govt,Jaipur,ST,Semi-Urban,0,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.85,1,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-042,"[""GIS Mapping"", ""Survey Methods""]",govt,Bhopal,0.0,0,1.0,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.0,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.25,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-029,"[""Accounting"", ""Equity Research""]",finance,Hyderabad,0.0,0,0.3,0.7,2,0
Diploma,"[""UI/UX"", ""Android Dev"", ""Cloud"", ""Web Dev"", ""Photography"", ""Policy Analysis""]",tech,Bhopal,ST,Urban,0,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.7,2,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,1.0,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.25,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.0,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.0,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.9,3,0
Bachelor's,"[""Social Media"", ""Copywriting"", ""Content Writing"", ""Graphic Design"", ""Video Editing"", ""IP Law"", ""Equity Research""]",media,Hyderabad,OBC,Rural,1,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.9,3,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.7,1,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,0,0.3,0.7,1,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-031,"[""Equity Research"", ""Financial Modeling"", ""Accounting""]",finance,Mumbai,0.0,0,0.3,0.7,1,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.7,1,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,1.0,1,0.3,0.7,1,1
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.6666666666666666,1,0.3,0.7,1,1
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,0.3,0.7,1,0
High School,"[""Community Outreach"", ""Policy Analysis"", ""GIS Mapping"", ""Report Writing"", ""Web Dev"", ""First Aid"", ""Legal Research""]",govt,Kolkata,SC,Urban,0,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.7,1,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-012,"[""SEO"", ""Copywriting"", ""Photography""]",media,Chennai,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.85,3,0
Bachelor's,"[""Cybersecurity"", ""Android Dev"", ""Python"", ""Machine Learning"", ""Financial Modeling""]",tech,Kolkata,SC,Semi-Urban,1,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.85,3,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.0,1,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.5,1,0.3,0.85,1,1
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Labour Law"", ""IP Law"", ""Nutrition""]",legal,Pune,ST,Semi-Urban,0,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,0,1.0,0.85,1,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.25,1,0.3,0.85,2,1
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.25,0,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-008,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.25,0,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.0,0,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.0,0,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,1,0.3,0.85,2,0
Diploma,"[""Financial Modeling"", ""Excel"", ""IP Law"", ""Graphic Design"", ""Copywriting""]",finance,Bhopal,ST,Semi-Urban,1,INT-019,"[""Community Outreach"", ""Policy Analysis""]",govt,Remote,0.0,0,0.9,0.85,2,0
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,1.0,0.75,5,0
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.75,5,0
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,0,0.9,0.75,5,0
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-019,"[""Community Outreach"", ""Policy Analysis""]",govt,Remote,0.0,0,0.9,0.75,5,0
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.75,1,0.3,0.75,5,1
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-008,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.75,1,0.3,0.75,5,1
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,1.0,1,0.3,0.75,5,1
PhD,"[""IP Law"", ""Case Analysis"", ""Legal Research"", ""Compliance"", ""Contract Drafting""]",legal,Delhi,OBC,Semi-Urban,0,INT-032,"[""Pharmacology"", ""Nutrition"", ""First Aid""]",health,Remote,0.0,0,0.9,0.75,5,0
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.7,4,0
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.5,1,0.3,0.7,4,1
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.7,4,0
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.0,0,0.3,0.7,4,0
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.5,1,0.3,0.7,4,1
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.7,4,0
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-041,"[""Compliance"", ""Legal Research""]",legal,Bhopal,0.5,1,0.3,0.7,4,1
Master's,"[""Contract Drafting"", ""Compliance"", ""Labour Law"", ""SQL"", ""Content Writing""]",legal,Delhi,ST,Urban,1,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.25,0,0.3,0.7,4,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-034,"[""Excel"", ""Tally"", ""Taxation""]",finance,Chennai,0.0,0,0.3,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,1.0,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-022,"[""IP Law"", ""Contract Drafting"", ""Labour Law"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.0,0,0.3,0.75,1,0
High School,"[""First Aid"", ""Medical Research"", ""Patient Care"", ""Pharmacology"", ""Public Health"", ""Cloud"", ""Graphic Design""]",health,Mumbai,OBC,Semi-Urban,1,INT-011,"[""Labour Law"", ""Legal Research"", ""Contract Drafting"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,0.75,1,0
PhD,"[""Android Dev"", ""UI/UX"", ""Lab Skills""]",tech,Hyderabad,OBC,Urban,0,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,1.0,0.6,5,0
PhD,"[""Android Dev"", ""UI/UX"", ""Lab Skills""]",tech,Hyderabad,OBC,Urban,0,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,1,0.9,0.6,5,0
PhD,"[""Android Dev"", ""UI/UX"", ""Lab Skills""]",tech,Hyderabad,OBC,Urban,0,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,1,0.3,0.6,5,0
PhD,"[""Android Dev"", ""UI/UX"", ""Lab Skills""]",tech,Hyderabad,OBC,Urban,0,INT-012,"[""SEO"", ""Copywriting"", ""Photography""]",media,Chennai,0.0,0,0.3,0.6,5,0
PhD,"[""Android Dev"", ""UI/UX"", ""Lab Skills""]",tech,Hyderabad,OBC,Urban,0,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,0.6,5,0
